,Unnamed: 0_x,Unnamed: 0_x,Unnamed: 0_x_x,geometry,index_right_x_x,Unnamed: 0.1_x_x,stationId_x_x,x_x_x,y_x_x,minTempJanuary_x_x,minTempFebruary_x_x,minTempMarch_x_x,minTempApril_x_x,minTempMay_x_x,minTempJune_x_x,minTempJuly_x_x,minTempAugust_x_x,minTempSeptember_x_x,minTempOctober_x_x,minTempNovember_x_x,minTempDecember_x_x,Unnamed: 0_y_x,index_right_y_x,Unnamed: 0.1_y_x,stationId_y_x,x_y_x,y_y_x,minTempJanuary_y_x,minTempFebruary_y_x,minTempMarch_y_x,minTempApril_y_x,minTempMay_y_x,minTempJune_y_x,minTempJuly_y_x,minTempAugust_y_x,minTempSeptember_y_x,minTempOctober_y_x,minTempNovember_y_x,minTempDecember_y_x,Unnamed: 0_y,Unnamed: 0_x_y,index_right_x_y,Unnamed: 0.1_x_y,stationId_x_y,x_x_y,y_x_y,minTempJanuary_x_y,minTempFebruary_x_y,minTempMarch_x_y,minTempApril_x_y,minTempMay_x_y,minTempJune_x_y,minTempJuly_x_y,minTempAugust_x_y,minTempSeptember_x_y,minTempOctober_x_y,minTempNovember_x_y,minTempDecember_x_y,Unnamed: 0_y_y,index_right_y_y,Unnamed: 0.1_y_y,stationId_y_y,x_y_y,y_y_y,minTempJanuary_y_y,minTempFebruary_y_y,minTempMarch_y_y,minTempApril_y_y,minTempMay_y_y,minTempJune_y_y,minTempJuly_y_y,minTempAugust_y_y,minTempSeptember_y_y,minTempOctober_y_y,minTempNovember_y_y,minTempDecember_y_y,Unnamed: 0_y,index_right,Unnamed: 0.1,stationId,x,y,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember
114,114,114,246,"POLYGON ((978433.4348778214 7676684.861747535, 978433.4348778214 7686684.861747535, 968433.4348778214 7686684.861747535, 968433.4348778214 7676684.861747535, 978433.4348778214 7676684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,246,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,114,246,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,246,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,246,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
115,115,115,283,"POLYGON ((988433.4348778214 7596684.861747535, 988433.4348778214 7606684.861747535, 978433.4348778214 7606684.861747535, 978433.4348778214 7596684.861747535, 988433.4348778214 7596684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,283,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,115,283,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,283,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,283,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
116,116,116,284,"POLYGON ((988433.4348778214 7606684.861747535, 988433.4348778214 7616684.861747535, 978433.4348778214 7616684.861747535, 978433.4348778214 7606684.861747535, 988433.4348778214 7606684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,284,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,116,284,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,284,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,284,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
117,117,117,285,"POLYGON ((988433.4348778214 7616684.861747535, 988433.4348778214 7626684.861747535, 978433.4348778214 7626684.861747535, 978433.4348778214 7616684.861747535, 988433.4348778214 7616684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,285,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,117,285,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,285,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,285,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
118,118,118,286,"POLYGON ((988433.4348778214 7626684.861747535, 988433.4348778214 7636684.861747535, 978433.4348778214 7636684.861747535, 978433.4348778214 7626684.861747535, 988433.4348778214 7626684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,286,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,118,286,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,286,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,286,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
119,119,119,287,"POLYGON ((988433.4348778214 7636684.861747535, 988433.4348778214 7646684.861747535, 978433.4348778214 7646684.861747535, 978433.4348778214 7636684.861747535, 988433.4348778214 7636684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,287,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,119,287,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,287,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,287,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
120,120,120,288,"POLYGON ((988433.4348778214 7646684.861747535, 988433.4348778214 7656684.861747535, 978433.4348778214 7656684.861747535, 978433.4348778214 7646684.861747535, 988433.4348778214 7646684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,288,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,120,288,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,288,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,288,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
121,121,121,289,"POLYGON ((988433.4348778214 7656684.861747535, 988433.4348778214 7666684.861747535, 978433.4348778214 7666684.861747535, 978433.4348778214 7656684.861747535, 988433.4348778214 7656684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,289,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,121,289,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,289,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,289,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
122,122,122,290,"POLYGON ((988433.4348778214 7666684.861747535, 988433.4348778214 7676684.861747535, 978433.4348778214 7676684.861747535, 978433.4348778214 7666684.861747535, 988433.4348778214 7666684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,290,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,122,290,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,290,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,290,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
123,123,123,291,"POLYGON ((988433.4348778214 7676684.861747535, 988433.4348778214 7686684.861747535, 978433.4348778214 7686684.861747535, 978433.4348778214 7676684.861747535, 988433.4348778214 7676684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,291,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,123,291,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,291,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,291,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
124,124,124,329,"POLYGON ((998433.4348778214 7606684.861747535, 998433.4348778214 7616684.861747535, 988433.4348778214 7616684.861747535, 988433.4348778214 7606684.861747535, 998433.4348778214 7606684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,329,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,124,329,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,329,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,329,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
125,125,125,330,"POLYGON ((998433.4348778214 7616684.861747535, 998433.4348778214 7626684.861747535, 988433.4348778214 7626684.861747535, 988433.4348778214 7616684.861747535, 998433.4348778214 7616684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,330,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,125,330,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,330,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,330,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
126,126,126,331,"POLYGON ((998433.4348778214 7626684.861747535, 998433.4348778214 7636684.861747535, 988433.4348778214 7636684.861747535, 988433.4348778214 7626684.861747535, 998433.4348778214 7626684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,331,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,126,331,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,331,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,331,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
127,127,127,332,"POLYGON ((998433.4348778214 7636684.861747535, 998433.4348778214 7646684.861747535, 988433.4348778214 7646684.861747535, 988433.4348778214 7636684.861747535, 998433.4348778214 7636684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,332,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,127,332,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,332,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,332,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
128,128,128,333,"POLYGON ((998433.4348778214 7646684.861747535, 998433.4348778214 7656684.861747535, 988433.4348778214 7656684.861747535, 988433.4348778214 7646684.861747535, 998433.4348778214 7646684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,333,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,128,333,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,333,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,333,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
129,129,129,334,"POLYGON ((998433.4348778214 7656684.861747535, 998433.4348778214 7666684.861747535, 988433.4348778214 7666684.861747535, 988433.4348778214 7656684.861747535, 998433.4348778214 7656684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,334,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,129,334,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,334,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,334,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
130,130,130,335,"POLYGON ((998433.4348778214 7666684.861747535, 998433.4348778214 7676684.861747535, 988433.4348778214 7676684.861747535, 988433.4348778214 7666684.861747535, 998433.4348778214 7666684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,335,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,130,335,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,335,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,335,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
131,131,131,336,"POLYGON ((998433.4348778214 7676684.861747535, 998433.4348778214 7686684.861747535, 988433.4348778214 7686684.861747535, 988433.4348778214 7676684.861747535, 998433.4348778214 7676684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,336,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,131,336,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,336,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,336,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
132,132,132,376,"POLYGON ((1008433.434877821 7616684.861747535, 1008433.434877821 7626684.861747535, 998433.4348778214 7626684.861747535, 998433.4348778214 7616684.861747535, 1008433.434877821 7616684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,376,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,132,376,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,376,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,376,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
133,133,133,377,"POLYGON ((1008433.434877821 7626684.861747535, 1008433.434877821 7636684.861747535, 998433.4348778214 7636684.861747535, 998433.4348778214 7626684.861747535, 1008433.434877821 7626684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,377,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,133,377,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,377,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,377,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
134,134,134,378,"POLYGON ((1008433.434877821 7636684.861747535, 1008433.434877821 7646684.861747535, 998433.4348778214 7646684.861747535, 998433.4348778214 7636684.861747535, 1008433.434877821 7636684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,378,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,134,378,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,378,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,378,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
135,135,135,379,"POLYGON ((1008433.434877821 7646684.861747535, 1008433.434877821 7656684.861747535, 998433.4348778214 7656684.861747535, 998433.4348778214 7646684.861747535, 1008433.434877821 7646684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,379,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,135,379,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,379,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,379,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
136,136,136,380,"POLYGON ((1008433.434877821 7656684.861747535, 1008433.434877821 7666684.861747535, 998433.4348778214 7666684.861747535, 998433.4348778214 7656684.861747535, 1008433.434877821 7656684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,380,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,136,380,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,380,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,380,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
137,137,137,381,"POLYGON ((1008433.434877821 7666684.861747535, 1008433.434877821 7676684.861747535, 998433.4348778214 7676684.861747535, 998433.4348778214 7666684.861747535, 1008433.434877821 7666684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,381,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,137,381,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,381,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,381,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
138,138,138,382,"POLYGON ((1008433.434877821 7676684.861747535, 1008433.434877821 7686684.861747535, 998433.4348778214 7686684.861747535, 998433.4348778214 7676684.861747535, 1008433.434877821 7676684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,382,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,138,382,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,382,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,382,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
139,139,139,421,"POLYGON ((1018433.434877821 7626684.861747535, 1018433.434877821 7636684.861747535, 1008433.434877821 7636684.861747535, 1008433.434877821 7626684.861747535, 1018433.434877821 7626684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,421,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,139,421,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,421,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,421,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
140,140,140,422,"POLYGON ((1018433.434877821 7636684.861747535, 1018433.434877821 7646684.861747535, 1008433.434877821 7646684.861747535, 1008433.434877821 7636684.861747535, 1018433.434877821 7636684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,422,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,140,422,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,422,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,422,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
141,141,141,423,"POLYGON ((1018433.434877821 7646684.861747535, 1018433.434877821 7656684.861747535, 1008433.434877821 7656684.861747535, 1008433.434877821 7646684.861747535, 1018433.434877821 7646684.861747535))",34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,423,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,141,423,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,423,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0,423,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
