,geometry,index_right,Unnamed: 0,stationId,x,y,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember
866,"POLYGON ((1108433.434877821 7786684.861747535, 1108433.434877821 7796684.861747535, 1098433.434877821 7796684.861747535, 1098433.434877821 7786684.861747535, 1108433.434877821 7786684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
867,"POLYGON ((1108433.434877821 7796684.861747535, 1108433.434877821 7806684.861747535, 1098433.434877821 7806684.861747535, 1098433.434877821 7796684.861747535, 1108433.434877821 7796684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
868,"POLYGON ((1108433.434877821 7806684.861747535, 1108433.434877821 7816684.861747535, 1098433.434877821 7816684.861747535, 1098433.434877821 7806684.861747535, 1108433.434877821 7806684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
869,"POLYGON ((1108433.434877821 7816684.861747535, 1108433.434877821 7826684.861747535, 1098433.434877821 7826684.861747535, 1098433.434877821 7816684.861747535, 1108433.434877821 7816684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
870,"POLYGON ((1108433.434877821 7826684.861747535, 1108433.434877821 7836684.861747535, 1098433.434877821 7836684.861747535, 1098433.434877821 7826684.861747535, 1108433.434877821 7826684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
871,"POLYGON ((1108433.434877821 7836684.861747535, 1108433.434877821 7846684.861747535, 1098433.434877821 7846684.861747535, 1098433.434877821 7836684.861747535, 1108433.434877821 7836684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
912,"POLYGON ((1118433.434877821 7736684.861747535, 1118433.434877821 7746684.861747535, 1108433.434877821 7746684.861747535, 1108433.434877821 7736684.861747535, 1118433.434877821 7736684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
913,"POLYGON ((1118433.434877821 7746684.861747535, 1118433.434877821 7756684.861747535, 1108433.434877821 7756684.861747535, 1108433.434877821 7746684.861747535, 1118433.434877821 7746684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
914,"POLYGON ((1118433.434877821 7756684.861747535, 1118433.434877821 7766684.861747535, 1108433.434877821 7766684.861747535, 1108433.434877821 7756684.861747535, 1118433.434877821 7756684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
915,"POLYGON ((1118433.434877821 7766684.861747535, 1118433.434877821 7776684.861747535, 1108433.434877821 7776684.861747535, 1108433.434877821 7766684.861747535, 1118433.434877821 7766684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
916,"POLYGON ((1118433.434877821 7776684.861747535, 1118433.434877821 7786684.861747535, 1108433.434877821 7786684.861747535, 1108433.434877821 7776684.861747535, 1118433.434877821 7776684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
917,"POLYGON ((1118433.434877821 7786684.861747535, 1118433.434877821 7796684.861747535, 1108433.434877821 7796684.861747535, 1108433.434877821 7786684.861747535, 1118433.434877821 7786684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
918,"POLYGON ((1118433.434877821 7796684.861747535, 1118433.434877821 7806684.861747535, 1108433.434877821 7806684.861747535, 1108433.434877821 7796684.861747535, 1118433.434877821 7796684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
919,"POLYGON ((1118433.434877821 7806684.861747535, 1118433.434877821 7816684.861747535, 1108433.434877821 7816684.861747535, 1108433.434877821 7806684.861747535, 1118433.434877821 7806684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
920,"POLYGON ((1118433.434877821 7816684.861747535, 1118433.434877821 7826684.861747535, 1108433.434877821 7826684.861747535, 1108433.434877821 7816684.861747535, 1118433.434877821 7816684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
921,"POLYGON ((1118433.434877821 7826684.861747535, 1118433.434877821 7836684.861747535, 1108433.434877821 7836684.861747535, 1108433.434877821 7826684.861747535, 1118433.434877821 7826684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
958,"POLYGON ((1128433.434877821 7736684.861747535, 1128433.434877821 7746684.861747535, 1118433.434877821 7746684.861747535, 1118433.434877821 7736684.861747535, 1128433.434877821 7736684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
959,"POLYGON ((1128433.434877821 7746684.861747535, 1128433.434877821 7756684.861747535, 1118433.434877821 7756684.861747535, 1118433.434877821 7746684.861747535, 1128433.434877821 7746684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
960,"POLYGON ((1128433.434877821 7756684.861747535, 1128433.434877821 7766684.861747535, 1118433.434877821 7766684.861747535, 1118433.434877821 7756684.861747535, 1128433.434877821 7756684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
961,"POLYGON ((1128433.434877821 7766684.861747535, 1128433.434877821 7776684.861747535, 1118433.434877821 7776684.861747535, 1118433.434877821 7766684.861747535, 1128433.434877821 7766684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
962,"POLYGON ((1128433.434877821 7776684.861747535, 1128433.434877821 7786684.861747535, 1118433.434877821 7786684.861747535, 1118433.434877821 7776684.861747535, 1128433.434877821 7776684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
963,"POLYGON ((1128433.434877821 7786684.861747535, 1128433.434877821 7796684.861747535, 1118433.434877821 7796684.861747535, 1118433.434877821 7786684.861747535, 1128433.434877821 7786684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
964,"POLYGON ((1128433.434877821 7796684.861747535, 1128433.434877821 7806684.861747535, 1118433.434877821 7806684.861747535, 1118433.434877821 7796684.861747535, 1128433.434877821 7796684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
965,"POLYGON ((1128433.434877821 7806684.861747535, 1128433.434877821 7816684.861747535, 1118433.434877821 7816684.861747535, 1118433.434877821 7806684.861747535, 1128433.434877821 7806684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
966,"POLYGON ((1128433.434877821 7816684.861747535, 1128433.434877821 7826684.861747535, 1118433.434877821 7826684.861747535, 1118433.434877821 7816684.861747535, 1128433.434877821 7816684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1005,"POLYGON ((1138433.434877821 7736684.861747535, 1138433.434877821 7746684.861747535, 1128433.434877821 7746684.861747535, 1128433.434877821 7736684.861747535, 1138433.434877821 7736684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1006,"POLYGON ((1138433.434877821 7746684.861747535, 1138433.434877821 7756684.861747535, 1128433.434877821 7756684.861747535, 1128433.434877821 7746684.861747535, 1138433.434877821 7746684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1007,"POLYGON ((1138433.434877821 7756684.861747535, 1138433.434877821 7766684.861747535, 1128433.434877821 7766684.861747535, 1128433.434877821 7756684.861747535, 1138433.434877821 7756684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1008,"POLYGON ((1138433.434877821 7766684.861747535, 1138433.434877821 7776684.861747535, 1128433.434877821 7776684.861747535, 1128433.434877821 7766684.861747535, 1138433.434877821 7766684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1009,"POLYGON ((1138433.434877821 7776684.861747535, 1138433.434877821 7786684.861747535, 1128433.434877821 7786684.861747535, 1128433.434877821 7776684.861747535, 1138433.434877821 7776684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1010,"POLYGON ((1138433.434877821 7786684.861747535, 1138433.434877821 7796684.861747535, 1128433.434877821 7796684.861747535, 1128433.434877821 7786684.861747535, 1138433.434877821 7786684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1011,"POLYGON ((1138433.434877821 7796684.861747535, 1138433.434877821 7806684.861747535, 1128433.434877821 7806684.861747535, 1128433.434877821 7796684.861747535, 1138433.434877821 7796684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1012,"POLYGON ((1138433.434877821 7806684.861747535, 1138433.434877821 7816684.861747535, 1128433.434877821 7816684.861747535, 1128433.434877821 7806684.861747535, 1138433.434877821 7806684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1052,"POLYGON ((1148433.434877821 7736684.861747535, 1148433.434877821 7746684.861747535, 1138433.434877821 7746684.861747535, 1138433.434877821 7736684.861747535, 1148433.434877821 7736684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1053,"POLYGON ((1148433.434877821 7746684.861747535, 1148433.434877821 7756684.861747535, 1138433.434877821 7756684.861747535, 1138433.434877821 7746684.861747535, 1148433.434877821 7746684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1054,"POLYGON ((1148433.434877821 7756684.861747535, 1148433.434877821 7766684.861747535, 1138433.434877821 7766684.861747535, 1138433.434877821 7756684.861747535, 1148433.434877821 7756684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1055,"POLYGON ((1148433.434877821 7766684.861747535, 1148433.434877821 7776684.861747535, 1138433.434877821 7776684.861747535, 1138433.434877821 7766684.861747535, 1148433.434877821 7766684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1056,"POLYGON ((1148433.434877821 7776684.861747535, 1148433.434877821 7786684.861747535, 1138433.434877821 7786684.861747535, 1138433.434877821 7776684.861747535, 1148433.434877821 7776684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1057,"POLYGON ((1148433.434877821 7786684.861747535, 1148433.434877821 7796684.861747535, 1138433.434877821 7796684.861747535, 1138433.434877821 7786684.861747535, 1148433.434877821 7786684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1058,"POLYGON ((1148433.434877821 7796684.861747535, 1148433.434877821 7806684.861747535, 1138433.434877821 7806684.861747535, 1138433.434877821 7796684.861747535, 1148433.434877821 7796684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1093,"POLYGON ((1158433.434877821 7756684.861747535, 1158433.434877821 7766684.861747535, 1148433.434877821 7766684.861747535, 1148433.434877821 7756684.861747535, 1158433.434877821 7756684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1094,"POLYGON ((1158433.434877821 7766684.861747535, 1158433.434877821 7776684.861747535, 1148433.434877821 7776684.861747535, 1148433.434877821 7766684.861747535, 1158433.434877821 7766684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1095,"POLYGON ((1158433.434877821 7776684.861747535, 1158433.434877821 7786684.861747535, 1148433.434877821 7786684.861747535, 1148433.434877821 7776684.861747535, 1158433.434877821 7776684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1096,"POLYGON ((1158433.434877821 7786684.861747535, 1158433.434877821 7796684.861747535, 1148433.434877821 7796684.861747535, 1148433.434877821 7786684.861747535, 1158433.434877821 7786684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
1132,"POLYGON ((1168433.434877821 7776684.861747535, 1168433.434877821 7786684.861747535, 1158433.434877821 7786684.861747535, 1158433.434877821 7776684.861747535, 1168433.434877821 7776684.861747535))",13,13,6031,9.9527,57.1852,9.0,6.45,13.2,15.3,25.1,23.8,22.9,24.0,19.2,16.4,13.5,11.3
659,"POLYGON ((1068433.434877821 7626684.861747535, 1068433.434877821 7636684.861747535, 1058433.434877821 7636684.861747535, 1058433.434877821 7626684.861747535, 1068433.434877821 7626684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
703,"POLYGON ((1078433.434877821 7606684.861747535, 1078433.434877821 7616684.861747535, 1068433.434877821 7616684.861747535, 1068433.434877821 7606684.861747535, 1078433.434877821 7606684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
704,"POLYGON ((1078433.434877821 7616684.861747535, 1078433.434877821 7626684.861747535, 1068433.434877821 7626684.861747535, 1068433.434877821 7616684.861747535, 1078433.434877821 7616684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
705,"POLYGON ((1078433.434877821 7626684.861747535, 1078433.434877821 7636684.861747535, 1068433.434877821 7636684.861747535, 1068433.434877821 7626684.861747535, 1078433.434877821 7626684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
749,"POLYGON ((1088433.434877821 7596684.861747535, 1088433.434877821 7606684.861747535, 1078433.434877821 7606684.861747535, 1078433.434877821 7596684.861747535, 1088433.434877821 7596684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
750,"POLYGON ((1088433.434877821 7606684.861747535, 1088433.434877821 7616684.861747535, 1078433.434877821 7616684.861747535, 1078433.434877821 7606684.861747535, 1088433.434877821 7606684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
751,"POLYGON ((1088433.434877821 7616684.861747535, 1088433.434877821 7626684.861747535, 1078433.434877821 7626684.861747535, 1078433.434877821 7616684.861747535, 1088433.434877821 7616684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
752,"POLYGON ((1088433.434877821 7626684.861747535, 1088433.434877821 7636684.861747535, 1078433.434877821 7636684.861747535, 1078433.434877821 7626684.861747535, 1088433.434877821 7626684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
798,"POLYGON ((1098433.434877821 7596684.861747535, 1098433.434877821 7606684.861747535, 1088433.434877821 7606684.861747535, 1088433.434877821 7596684.861747535, 1098433.434877821 7596684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
799,"POLYGON ((1098433.434877821 7606684.861747535, 1098433.434877821 7616684.861747535, 1088433.434877821 7616684.861747535, 1088433.434877821 7606684.861747535, 1098433.434877821 7606684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
800,"POLYGON ((1098433.434877821 7616684.861747535, 1098433.434877821 7626684.861747535, 1088433.434877821 7626684.861747535, 1088433.434877821 7616684.861747535, 1098433.434877821 7616684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
801,"POLYGON ((1098433.434877821 7626684.861747535, 1098433.434877821 7636684.861747535, 1088433.434877821 7636684.861747535, 1088433.434877821 7626684.861747535, 1098433.434877821 7626684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
802,"POLYGON ((1098433.434877821 7636684.861747535, 1098433.434877821 7646684.861747535, 1088433.434877821 7646684.861747535, 1088433.434877821 7636684.861747535, 1098433.434877821 7636684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
847,"POLYGON ((1108433.434877821 7596684.861747535, 1108433.434877821 7606684.861747535, 1098433.434877821 7606684.861747535, 1098433.434877821 7596684.861747535, 1108433.434877821 7596684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
848,"POLYGON ((1108433.434877821 7606684.861747535, 1108433.434877821 7616684.861747535, 1098433.434877821 7616684.861747535, 1098433.434877821 7606684.861747535, 1108433.434877821 7606684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
849,"POLYGON ((1108433.434877821 7616684.861747535, 1108433.434877821 7626684.861747535, 1098433.434877821 7626684.861747535, 1098433.434877821 7616684.861747535, 1108433.434877821 7616684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
850,"POLYGON ((1108433.434877821 7626684.861747535, 1108433.434877821 7636684.861747535, 1098433.434877821 7636684.861747535, 1098433.434877821 7626684.861747535, 1108433.434877821 7626684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
851,"POLYGON ((1108433.434877821 7636684.861747535, 1108433.434877821 7646684.861747535, 1098433.434877821 7646684.861747535, 1098433.434877821 7636684.861747535, 1108433.434877821 7636684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
898,"POLYGON ((1118433.434877821 7596684.861747535, 1118433.434877821 7606684.861747535, 1108433.434877821 7606684.861747535, 1108433.434877821 7596684.861747535, 1118433.434877821 7596684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
899,"POLYGON ((1118433.434877821 7606684.861747535, 1118433.434877821 7616684.861747535, 1108433.434877821 7616684.861747535, 1108433.434877821 7606684.861747535, 1118433.434877821 7606684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
900,"POLYGON ((1118433.434877821 7616684.861747535, 1118433.434877821 7626684.861747535, 1108433.434877821 7626684.861747535, 1108433.434877821 7616684.861747535, 1118433.434877821 7616684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
901,"POLYGON ((1118433.434877821 7626684.861747535, 1118433.434877821 7636684.861747535, 1108433.434877821 7636684.861747535, 1108433.434877821 7626684.861747535, 1118433.434877821 7626684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
902,"POLYGON ((1118433.434877821 7636684.861747535, 1118433.434877821 7646684.861747535, 1108433.434877821 7646684.861747535, 1108433.434877821 7636684.861747535, 1118433.434877821 7636684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
944,"POLYGON ((1128433.434877821 7596684.861747535, 1128433.434877821 7606684.861747535, 1118433.434877821 7606684.861747535, 1118433.434877821 7596684.861747535, 1128433.434877821 7596684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
945,"POLYGON ((1128433.434877821 7606684.861747535, 1128433.434877821 7616684.861747535, 1118433.434877821 7616684.861747535, 1118433.434877821 7606684.861747535, 1128433.434877821 7606684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
946,"POLYGON ((1128433.434877821 7616684.861747535, 1128433.434877821 7626684.861747535, 1118433.434877821 7626684.861747535, 1118433.434877821 7616684.861747535, 1128433.434877821 7616684.861747535))",11,11,6072,10.1272,56.3027,9.45,6.85,12.6,16.1,24.8,25.1,23.5,24.6,18.0,16.7,12.8,10.7
